Country,Localite,Category,Value,Date,Sources
Guinea,Yomou,Confirmed cases,11,10/2014,Gvt
Guinea,Dubreka,Confirmed cases,21,10/2014,Gvt
Guinea,For_cariah,Confirmed cases,15,10/2014,Gvt
Guinea,Kerouane,Confirmed cases,87,10/2014,Gvt
Guinea,Coyah,Confirmed cases,52,10/2014,Gvt
Guinea,Dalaba,Confirmed cases,9,10/2014,Gvt
Guinea,Beyla,Confirmed cases,16,10/2014,Gvt
Guinea,Kindia,Confirmed cases,7,10/2014,Gvt
Guinea,Lola,Confirmed cases,15,10/2014,Gvt
Guinea,Boke,Confirmed cases,1,10/2014,Gvt
Guinea,Mamou,Confirmed cases,0,10/2014,Gvt
Guinea,Faranah,Confirmed cases,1,10/2014,Gvt
Guinea,Kankan,Confirmed cases,2,10/2014,Gvt
Guinea,National,Cases,1688,10/2014,Gvt
Guinea,Conakry,Cases,248,10/2014,Gvt
Guinea,Gueckedou,Cases,366,10/2014,Gvt
Guinea,Macenta,Cases,590,10/2014,Gvt
Guinea,Dabola,Cases,5,10/2014,Gvt
Guinea,Kissidougou,Cases,10,10/2014,Gvt
Guinea,Dinguiraye,Cases,1,10/2014,Gvt
Guinea,Telimele,Cases,26,10/2014,Gvt
Guinea,Boffa,Cases,26,10/2014,Gvt
Guinea,Kouroussa,Cases,4,10/2014,Gvt
Guinea,Siguiri,Cases,11,10/2014,Gvt
Guinea,Pita,Cases,8,10/2014,Gvt
Guinea,Nzerekore,Cases,142,10/2014,Gvt
Guinea,Yomou,Cases,11,10/2014,Gvt
Guinea,Dubreka,Cases,21,10/2014,Gvt
Guinea,For_cariah,Cases,17,10/2014,Gvt
Guinea,Kerouane,Cases,93,10/2014,Gvt
Guinea,Coyah,Cases,55,10/2014,Gvt
Guinea,Dalaba,Cases,11,10/2014,Gvt
Guinea,Beyla,Cases,16,10/2014,Gvt
Guinea,Kindia,Cases,8,10/2014,Gvt
Guinea,Lola,Cases,15,10/2014,Gvt
Guinea,Boke,Cases,1,10/2014,Gvt
Guinea,Mamou,Cases,0,10/2014,Gvt
Guinea,Faranah,Cases,1,10/2014,Gvt
Guinea,Kankan,Cases,2,10/2014,Gvt
Guinea,National,Deaths,1025,10/2014,Gvt
Guinea,Conakry,Deaths,99,10/2014,Gvt
Guinea,Gueckedou,Deaths,306,10/2014,Gvt
Guinea,Macenta,Deaths,355,10/2014,Gvt
Guinea,Dabola,Deaths,5,10/2014,Gvt
Guinea,Kissidougou,Deaths,9,10/2014,Gvt
Guinea,Dinguiraye,Deaths,1,10/2014,Gvt
Guinea,Telimele,Deaths,10,10/2014,Gvt
Guinea,Boffa,Deaths,16,10/2014,Gvt
Guinea,Kouroussa,Deaths,4,10/2014,Gvt
Guinea,Siguiri,Deaths,5,10/2014,Gvt
Guinea,Pita,Deaths,4,10/2014,Gvt
Guinea,Nzerekore,Deaths,95,10/2014,Gvt
Guinea,Yomou,Deaths,6,10/2014,Gvt
Guinea,Dubreka,Deaths,7,10/2014,Gvt
Guinea,For_cariah,Deaths,13,10/2014,Gvt
Guinea,Kerouane,Deaths,41,10/2014,Gvt
Guinea,Coyah,Deaths,22,10/2014,Gvt
Guinea,Dalaba,Deaths,2,10/2014,Gvt
Guinea,Beyla,Deaths,13,10/2014,Gvt
Guinea,Kindia,Deaths,0,10/2014,Gvt
Guinea,Lola,Deaths,11,10/2014,Gvt
Guinea,Boke,Deaths,0,10/2014,Gvt
Guinea,Mamou,Deaths,0,10/2014,Gvt
Guinea,Faranah,Deaths,1,10/2014,Gvt
Guinea,Kankan,Deaths,0,10/2014,Gvt
Sierra Leone,Kailahun,New cases,0,10/2014,Gvt
Sierra Leone,Kenema,New cases,3,10/2014,Gvt
Sierra Leone,Kono,New cases,0,10/2014,Gvt
Sierra Leone,Kambia,New cases,0,10/2014,Gvt
Sierra Leone,Koinadugu,New cases,0,10/2014,Gvt
Sierra Leone,Bombali,New cases,8,10/2014,Gvt
Sierra Leone,Tonkolili,New cases,9,10/2014,Gvt
Sierra Leone,Port Loko,New cases,2,10/2014,Gvt
Sierra Leone,Pujehun,New cases,0,10/2014,Gvt
Sierra Leone,Bo,New cases,3,10/2014,Gvt
Sierra Leone,Moyamba,New cases,0,10/2014,Gvt
Sierra Leone,Bonthe,New cases,0,10/2014,Gvt
Sierra Leone,Western area urban,New cases,13,10/2014,Gvt
Sierra Leone,Western area rural,New cases,12,10/2014,Gvt
Sierra Leone,National,New cases,50,10/2014,Gvt
Sierra Leone,Kailahun,Suspected cases,18,10/2014,Gvt
Sierra Leone,Kenema,Suspected cases,88,10/2014,Gvt
Sierra Leone,Kono,Suspected cases,58,10/2014,Gvt
Sierra Leone,Kambia,Suspected cases,4,10/2014,Gvt
Sierra Leone,Koinadugu,Suspected cases,9,10/2014,Gvt
Sierra Leone,Bombali,Suspected cases,76,10/2014,Gvt
Sierra Leone,Tonkolili,Suspected cases,38,10/2014,Gvt
Sierra Leone,Port Loko,Suspected cases,48,10/2014,Gvt
Sierra Leone,Pujehun,Suspected cases,10,10/2014,Gvt
Sierra Leone,Bo,Suspected cases,68,10/2014,Gvt
Sierra Leone,Moyamba,Suspected cases,30,10/2014,Gvt
Sierra Leone,Bonthe,Suspected cases,3,10/2014,Gvt
Sierra Leone,Western area urban,Suspected cases,76,10/2014,Gvt
Sierra Leone,Western area rural,Suspected cases,41,10/2014,Gvt
Sierra Leone,National,Suspected cases,567,10/2014,Gvt
Sierra Leone,Kailahun,Probable cases,32,10/2014,Gvt
Sierra Leone,Kenema,Probable cases,0,10/2014,Gvt
Sierra Leone,Kono,Probable cases,1,10/2014,Gvt
Sierra Leone,Kambia,Probable cases,0,10/2014,Gvt
Sierra Leone,Koinadugu,Probable cases,32,10/2014,Gvt
Sierra Leone,Bombali,Probable cases,6,10/2014,Gvt
Sierra Leone,Tonkolili,Probable cases,4,10/2014,Gvt
Sierra Leone,Port Loko,Probable cases,1,10/2014,Gvt
Sierra Leone,Pujehun,Probable cases,0,10/2014,Gvt
Sierra Leone,Bo,Probable cases,1,10/2014,Gvt
Sierra Leone,Moyamba,Probable cases,1,10/2014,Gvt
Sierra Leone,Bonthe,Probable cases,0,10/2014,Gvt
Sierra Leone,Western area urban,Probable cases,1,10/2014,Gvt
Sierra Leone,Western area rural,Probable cases,0,10/2014,Gvt
Sierra Leone,National,Probable cases,79,10/2014,Gvt
Sierra Leone,Kailahun,Confirmed cases,551,10/2014,Gvt
Sierra Leone,Kenema,Confirmed cases,491,10/2014,Gvt
Sierra Leone,Kono,Confirmed cases,38,10/2014,Gvt
Sierra Leone,Kambia,Confirmed cases,38,10/2014,Gvt
Sierra Leone,Koinadugu,Confirmed cases,15,10/2014,Gvt
Sierra Leone,Bombali,Confirmed cases,556,10/2014,Gvt
Sierra Leone,Tonkolili,Confirmed cases,208,10/2014,Gvt
Sierra Leone,Port Loko,Confirmed cases,535,10/2014,Gvt
Sierra Leone,Pujehun,Confirmed cases,28,10/2014,Gvt
Sierra Leone,Bo,Confirmed cases,175,10/2014,Gvt
Sierra Leone,Moyamba,Confirmed cases,96,10/2014,Gvt
Sierra Leone,Bonthe,Confirmed cases,2,10/2014,Gvt
Sierra Leone,Western area urban,Confirmed cases,615,10/2014,Gvt
Sierra Leone,Western area rural,Confirmed cases,493,10/2014,Gvt
Sierra Leone,National,Confirmed cases,3841,10/2014,Gvt
Sierra Leone,Kailahun,Cases,601,10/2014,Gvt
Sierra Leone,Kenema,Cases,579,10/2014,Gvt
Sierra Leone,Kono,Cases,97,10/2014,Gvt
Sierra Leone,Kambia,Cases,42,10/2014,Gvt
Sierra Leone,Koinadugu,Cases,56,10/2014,Gvt
Sierra Leone,Bombali,Cases,638,10/2014,Gvt
Sierra Leone,Tonkolili,Cases,250,10/2014,Gvt
Sierra Leone,Port Loko,Cases,584,10/2014,Gvt
Sierra Leone,Pujehun,Cases,38,10/2014,Gvt
Sierra Leone,Bo,Cases,244,10/2014,Gvt
Sierra Leone,Moyamba,Cases,127,10/2014,Gvt
Sierra Leone,Bonthe,Cases,5,10/2014,Gvt
Sierra Leone,Western area urban,Cases,692,10/2014,Gvt
Sierra Leone,Western area rural,Cases,534,10/2014,Gvt
Sierra Leone,National,Cases,4487,10/2014,Gvt
Sierra Leone,Kailahun,Deaths,265,10/2014,Gvt
Sierra Leone,Kenema,Deaths,259,10/2014,Gvt
Sierra Leone,Kono,Deaths,39,10/2014,Gvt
Sierra Leone,Kambia,Deaths,24,10/2014,Gvt
Sierra Leone,Koinadugu,Deaths,39,10/2014,Gvt
Sierra Leone,Bombali,Deaths,183,10/2014,Gvt
Sierra Leone,Tonkolili,Deaths,72,10/2014,Gvt
Sierra Leone,Port Loko,Deaths,152,10/2014,Gvt
Sierra Leone,Pujehun,Deaths,21,10/2014,Gvt
Sierra Leone,Bo,Deaths,110,10/2014,Gvt
Sierra Leone,Moyamba,Deaths,62,10/2014,Gvt
Sierra Leone,Bonthe,Deaths,3,10/2014,Gvt
Sierra Leone,Western area urban,Deaths,104,10/2014,Gvt
Sierra Leone,Western area rural,Deaths,96,10/2014,Gvt
Sierra Leone,National,Deaths,1429,10/2014,Gvt
Sierra Leone,Kailahun,New cases,3,10/2014,gvt
Sierra Leone,Kenema,New cases,2,10/2014,gvt
Sierra Leone,Kono,New cases,0,10/2014,gvt
Sierra Leone,Kambia,New cases,1,10/2014,gvt
Sierra Leone,Koinadugu,New cases,0,10/2014,gvt
Sierra Leone,Bombali,New cases,15,10/2014,gvt
Sierra Leone,Tonkolili,New cases,2,10/2014,gvt
Sierra Leone,Port Loko,New cases,22,10/2014,gvt
Sierra Leone,Pujehun,New cases,0,10/2014,gvt
Sierra Leone,Bo,New cases,0,10/2014,gvt
Sierra Leone,Moyamba,New cases,0,10/2014,gvt
Sierra Leone,Bonthe,New cases,0,10/2014,gvt
Sierra Leone,Western area urban,New cases,33,10/2014,gvt
Sierra Leone,Western area rural,New cases,17,10/2014,gvt
Sierra Leone,National,New cases,95,10/2014,gvt
Sierra Leone,Kailahun,Suspected cases,18,10/2014,gvt
Sierra Leone,Kenema,Suspected cases,92,10/2014,gvt
Sierra Leone,Kono,Suspected cases,58,10/2014,gvt
Sierra Leone,Kambia,Suspected cases,4,10/2014,gvt
Sierra Leone,Koinadugu,Suspected cases,9,10/2014,gvt
Sierra Leone,Bombali,Suspected cases,81,10/2014,gvt
Sierra Leone,Tonkolili,Suspected cases,40,10/2014,gvt
Sierra Leone,Port Loko,Suspected cases,57,10/2014,gvt
Sierra Leone,Pujehun,Suspected cases,10,10/2014,gvt
Sierra Leone,Bo,Suspected cases,68,10/2014,gvt
Sierra Leone,Moyamba,Suspected cases,30,10/2014,gvt
Sierra Leone,Bonthe,Suspected cases,3,10/2014,gvt
Sierra Leone,Western area urban,Suspected cases,80,10/2014,gvt
Sierra Leone,Western area rural,Suspected cases,46,10/2014,gvt
Sierra Leone,National,Suspected cases,596,10/2014,gvt
Sierra Leone,Kailahun,Probable cases,32,10/2014,gvt
Sierra Leone,Kenema,Probable cases,0,10/2014,gvt
Sierra Leone,Kono,Probable cases,1,10/2014,gvt
Sierra Leone,Kambia,Probable cases,0,10/2014,gvt
Sierra Leone,Koinadugu,Probable cases,32,10/2014,gvt
Sierra Leone,Bombali,Probable cases,6,10/2014,gvt
Sierra Leone,Tonkolili,Probable cases,4,10/2014,gvt
Sierra Leone,Port Loko,Probable cases,1,10/2014,gvt
Sierra Leone,Pujehun,Probable cases,0,10/2014,gvt
Sierra Leone,Bo,Probable cases,1,10/2014,gvt
Sierra Leone,Moyamba,Probable cases,1,10/2014,gvt
Sierra Leone,Bonthe,Probable cases,0,10/2014,gvt
Sierra Leone,Western area urban,Probable cases,1,10/2014,gvt
Sierra Leone,Western area rural,Probable cases,0,10/2014,gvt
Sierra Leone,National,Probable cases,79,10/2014,gvt
Sierra Leone,Kailahun,Confirmed cases,554,10/2014,gvt
Sierra Leone,Kenema,Confirmed cases,493,10/2014,gvt
Sierra Leone,Kono,Confirmed cases,38,10/2014,gvt
Sierra Leone,Kambia,Confirmed cases,39,10/2014,gvt
Sierra Leone,Koinadugu,Confirmed cases,15,10/2014,gvt
Sierra Leone,Bombali,Confirmed cases,571,10/2014,gvt
Sierra Leone,Tonkolili,Confirmed cases,210,10/2014,gvt
Sierra Leone,Port Loko,Confirmed cases,557,10/2014,gvt
Sierra Leone,Pujehun,Confirmed cases,28,10/2014,gvt
Sierra Leone,Bo,Confirmed cases,175,10/2014,gvt
Sierra Leone,Moyamba,Confirmed cases,96,10/2014,gvt
Sierra Leone,Bonthe,Confirmed cases,2,10/2014,gvt
Sierra Leone,Western area urban,Confirmed cases,648,10/2014,gvt
Sierra Leone,Western area rural,Confirmed cases,510,10/2014,gvt
Sierra Leone,National,Confirmed cases,3936,10/2014,gvt
Sierra Leone,Kailahun,Cases,604,10/2014,gvt
Sierra Leone,Kenema,Cases,585,10/2014,gvt
Sierra Leone,Kono,Cases,97,10/2014,gvt
Sierra Leone,Kambia,Cases,43,10/2014,gvt
Sierra Leone,Koinadugu,Cases,56,10/2014,gvt
Sierra Leone,Bombali,Cases,658,10/2014,gvt
Sierra Leone,Tonkolili,Cases,254,10/2014,gvt
Sierra Leone,Port Loko,Cases,615,10/2014,gvt
Sierra Leone,Pujehun,Cases,38,10/2014,gvt
Sierra Leone,Bo,Cases,244,10/2014,gvt
Sierra Leone,Moyamba,Cases,127,10/2014,gvt
Sierra Leone,Bonthe,Cases,5,10/2014,gvt
Sierra Leone,Western area urban,Cases,729,10/2014,gvt
Sierra Leone,Western area rural,Cases,556,10/2014,gvt
Sierra Leone,National,Cases,4611,10/2014,gvt
Sierra Leone,Kailahun,Deaths,265,10/2014,gvt
Sierra Leone,Kenema,Deaths,259,10/2014,gvt
Sierra Leone,Kono,Deaths,39,10/2014,gvt
Sierra Leone,Kambia,Deaths,26,10/2014,gvt
Sierra Leone,Koinadugu,Deaths,39,10/2014,gvt
Sierra Leone,Bombali,Deaths,183,10/2014,gvt
Sierra Leone,Tonkolili,Deaths,74,10/2014,gvt
Sierra Leone,Port Loko,Deaths,152,10/2014,gvt
Sierra Leone,Pujehun,Deaths,21,10/2014,gvt
Sierra Leone,Bo,Deaths,110,10/2014,gvt
Sierra Leone,Moyamba,Deaths,62,10/2014,gvt
Sierra Leone,Bonthe,Deaths,3,10/2014,gvt
Sierra Leone,Western area urban,Deaths,106,10/2014,gvt
Sierra Leone,Western area rural,Deaths,96,10/2014,gvt
Sierra Leone,National,Deaths,1435,10/2014,gvt
Liberia,Bomi County,New cases,0,10/2014,Gvt
Liberia,Bong County,New cases,0,10/2014,Gvt
Liberia,Gbarpolu County,New cases,0,10/2014,Gvt
Liberia,Grand Bassa,New cases,1,10/2014,Gvt
Liberia,Grand Cape Mount,New cases,0,10/2014,Gvt
Liberia,Grand Gedeh,New cases,0,10/2014,Gvt
Liberia,Grand Kru,New cases,0,10/2014,Gvt
Liberia,Lofa County,New cases,0,10/2014,Gvt
Liberia,Margibi County,New cases,6,10/2014,Gvt
Liberia,Maryland County,New cases,0,10/2014,Gvt
Liberia,Montserrado County,New cases,18,10/2014,Gvt
Liberia,Nimba County,New cases,0,10/2014,Gvt
Liberia,River Gee County,New cases,0,10/2014,Gvt
Liberia,RiverCess County,New cases,2,10/2014,Gvt
Liberia,Sinoe County,New cases,0,10/2014,Gvt
Liberia,National,New cases,27,10/2014,Gvt
Liberia,Bomi County,Suspected cases,60,10/2014,Gvt
Liberia,Bong County,Suspected cases,160,10/2014,Gvt
Liberia,Gbarpolu County,Suspected cases,6,10/2014,Gvt
Liberia,Grand Bassa,Suspected cases,37,10/2014,Gvt
Liberia,Grand Cape Mount,Suspected cases,26,10/2014,Gvt
Liberia,Grand Gedeh,Suspected cases,2,10/2014,Gvt
Liberia,Grand Kru,Suspected cases,12,10/2014,Gvt
Liberia,Lofa County,Suspected cases,168,10/2014,Gvt
Liberia,Margibi County,Suspected cases,354,10/2014,Gvt
Liberia,Maryland County,Suspected cases,12,10/2014,Gvt
Liberia,Montserrado County,Suspected cases,1489,10/2014,Gvt
Liberia,Nimba County,Suspected cases,82,10/2014,Gvt
Liberia,River Gee County,Suspected cases,7,10/2014,Gvt
Liberia,RiverCess County,Suspected cases,5,10/2014,Gvt
Liberia,Sinoe County,Suspected cases,10,10/2014,Gvt
Liberia,National,Suspected cases,2430,10/2014,Gvt
Liberia,Bomi County,Probable cases,43,10/2014,Gvt
Liberia,Bong County,Probable cases,35,10/2014,Gvt
Liberia,Gbarpolu County,Probable cases,2,10/2014,Gvt
Liberia,Grand Bassa,Probable cases,68,10/2014,Gvt
Liberia,Grand Cape Mount,Probable cases,10,10/2014,Gvt
Liberia,Grand Gedeh,Probable cases,0,10/2014,Gvt
Liberia,Grand Kru,Probable cases,13,10/2014,Gvt
Liberia,Lofa County,Probable cases,150,10/2014,Gvt
Liberia,Margibi County,Probable cases,490,10/2014,Gvt
Liberia,Maryland County,Probable cases,2,10/2014,Gvt
Liberia,Montserrado County,Probable cases,675,10/2014,Gvt
Liberia,Nimba County,Probable cases,99,10/2014,Gvt
Liberia,River Gee County,Probable cases,4,10/2014,Gvt
Liberia,RiverCess County,Probable cases,1,10/2014,Gvt
Liberia,Sinoe County,Probable cases,3,10/2014,Gvt
Liberia,National,Probable cases,1595,10/2014,Gvt
Liberia,Bomi County,Confirmed cases,70,10/2014,Gvt
Liberia,Bong County,Confirmed cases,73,10/2014,Gvt
Liberia,Gbarpolu County,Confirmed cases,4,10/2014,Gvt
Liberia,Grand Bassa,Confirmed cases,16,10/2014,Gvt
Liberia,Grand Cape Mount,Confirmed cases,23,10/2014,Gvt
Liberia,Grand Gedeh,Confirmed cases,2,10/2014,Gvt
Liberia,Grand Kru,Confirmed cases,2,10/2014,Gvt
Liberia,Lofa County,Confirmed cases,304,10/2014,Gvt
Liberia,Margibi County,Confirmed cases,288,10/2014,Gvt
Liberia,Maryland County,Confirmed cases,2,10/2014,Gvt
Liberia,Montserrado County,Confirmed cases,1395,10/2014,Gvt
Liberia,Nimba County,Confirmed cases,99,10/2014,Gvt
Liberia,River Gee County,Confirmed cases,7,10/2014,Gvt
Liberia,RiverCess County,Confirmed cases,4,10/2014,Gvt
Liberia,Sinoe County,Confirmed cases,14,10/2014,Gvt
Liberia,National,Confirmed cases,2303,10/2014,Gvt
Liberia,Bomi County,Cases,173,10/2014,Gvt
Liberia,Bong County,Cases,268,10/2014,Gvt
Liberia,Gbarpolu County,Cases,12,10/2014,Gvt
Liberia,Grand Bassa,Cases,121,10/2014,Gvt
Liberia,Grand Cape Mount,Cases,59,10/2014,Gvt
Liberia,Grand Gedeh,Cases,4,10/2014,Gvt
Liberia,Grand Kru,Cases,27,10/2014,Gvt
Liberia,Lofa County,Cases,622,10/2014,Gvt
Liberia,Margibi County,Cases,1132,10/2014,Gvt
Liberia,Maryland County,Cases,16,10/2014,Gvt
Liberia,Montserrado County,Cases,3559,10/2014,Gvt
Liberia,Nimba County,Cases,280,10/2014,Gvt
Liberia,River Gee County,Cases,18,10/2014,Gvt
Liberia,RiverCess County,Cases,11,10/2014,Gvt
Liberia,Sinoe County,Cases,27,10/2014,Gvt
Liberia,National,Cases,6239,10/2014,Gvt
Liberia,Bomi County,Deaths,78,10/2014,Gvt
Liberia,Bong County,Deaths,68,10/2014,Gvt
Liberia,Gbarpolu County,Deaths,3,10/2014,Gvt
Liberia,Grand Bassa,Deaths,49,10/2014,Gvt
Liberia,Grand Cape Mount,Deaths,28,10/2014,Gvt
Liberia,Grand Gedeh,Deaths,3,10/2014,Gvt
Liberia,Grand Kru,Deaths,20,10/2014,Gvt
Liberia,Lofa County,Deaths,344,10/2014,Gvt
Liberia,Margibi County,Deaths,488,10/2014,Gvt
Liberia,Maryland County,Deaths,11,10/2014,Gvt
Liberia,Montserrado County,Deaths,1296,10/2014,Gvt
Liberia,Nimba County,Deaths,31,10/2014,Gvt
Liberia,River Gee County,Deaths,8,10/2014,Gvt
Liberia,RiverCess County,Deaths,9,10/2014,Gvt
Liberia,Sinoe County,Deaths,10,10/2014,Gvt
Liberia,National,Deaths,2446,10/2014,Gvt
Liberia,Bomi County,New cases,0,10/2014,Gvt
Liberia,Bong County,New cases,6,10/2014,Gvt
Liberia,Gbarpolu County,New cases,1,10/2014,Gvt
Liberia,Grand Bassa,New cases,1,10/2014,Gvt
Liberia,Grand Cape Mount,New cases,1,10/2014,Gvt
Liberia,Grand Gedeh,New cases,0,10/2014,Gvt
Liberia,Grand Kru,New cases,0,10/2014,Gvt
Liberia,Lofa County,New cases,1,10/2014,Gvt
Liberia,Margibi County,New cases,10,10/2014,Gvt
Liberia,Maryland County,New cases,0,10/2014,Gvt
Liberia,Montserrado County,New cases,31,10/2014,Gvt
Liberia,Nimba County,New cases,0,10/2014,Gvt
Liberia,River Gee County,New cases,0,10/2014,Gvt
Liberia,RiverCess County,New cases,0,10/2014,Gvt
Liberia,Sinoe County,New cases,4,10/2014,Gvt
Liberia,National,New cases,55,10/2014,Gvt
Liberia,Bomi County,Suspected cases,60,10/2014,Gvt
Liberia,Bong County,Suspected cases,160,10/2014,Gvt
Liberia,Gbarpolu County,Suspected cases,6,10/2014,Gvt
Liberia,Grand Bassa,Suspected cases,38,10/2014,Gvt
Liberia,Grand Cape Mount,Suspected cases,26,10/2014,Gvt
Liberia,Grand Gedeh,Suspected cases,2,10/2014,Gvt
Liberia,Grand Kru,Suspected cases,14,10/2014,Gvt
Liberia,Lofa County,Suspected cases,168,10/2014,Gvt
Liberia,Margibi County,Suspected cases,355,10/2014,Gvt
Liberia,Maryland County,Suspected cases,12,10/2014,Gvt
Liberia,Montserrado County,Suspected cases,1505,10/2014,Gvt
Liberia,Nimba County,Suspected cases,82,10/2014,Gvt
Liberia,River Gee County,Suspected cases,7,10/2014,Gvt
Liberia,RiverCess County,Suspected cases,7,10/2014,Gvt
Liberia,Sinoe County,Suspected cases,10,10/2014,Gvt
Liberia,National,Suspected cases,2452,10/2014,Gvt
Liberia,Bomi County,Probable cases,44,10/2014,Gvt
Liberia,Bong County,Probable cases,35,10/2014,Gvt
Liberia,Gbarpolu County,Probable cases,2,10/2014,Gvt
Liberia,Grand Bassa,Probable cases,69,10/2014,Gvt
Liberia,Grand Cape Mount,Probable cases,10,10/2014,Gvt
Liberia,Grand Gedeh,Probable cases,0,10/2014,Gvt
Liberia,Grand Kru,Probable cases,14,10/2014,Gvt
Liberia,Lofa County,Probable cases,151,10/2014,Gvt
Liberia,Margibi County,Probable cases,490,10/2014,Gvt
Liberia,Maryland County,Probable cases,2,10/2014,Gvt
Liberia,Montserrado County,Probable cases,690,10/2014,Gvt
Liberia,Nimba County,Probable cases,126,10/2014,Gvt
Liberia,River Gee County,Probable cases,4,10/2014,Gvt
Liberia,RiverCess County,Probable cases,2,10/2014,Gvt
Liberia,Sinoe County,Probable cases,3,10/2014,Gvt
Liberia,National,Probable cases,1642,10/2014,Gvt
Liberia,Bomi County,Confirmed cases,70,10/2014,Gvt
Liberia,Bong County,Confirmed cases,73,10/2014,Gvt
Liberia,Gbarpolu County,Confirmed cases,4,10/2014,Gvt
Liberia,Grand Bassa,Confirmed cases,16,10/2014,Gvt
Liberia,Grand Cape Mount,Confirmed cases,23,10/2014,Gvt
Liberia,Grand Gedeh,Confirmed cases,2,10/2014,Gvt
Liberia,Grand Kru,Confirmed cases,2,10/2014,Gvt
Liberia,Lofa County,Confirmed cases,304,10/2014,Gvt
Liberia,Margibi County,Confirmed cases,289,10/2014,Gvt
Liberia,Maryland County,Confirmed cases,2,10/2014,Gvt
Liberia,Montserrado County,Confirmed cases,1395,10/2014,Gvt
Liberia,Nimba County,Confirmed cases,99,10/2014,Gvt
Liberia,River Gee County,Confirmed cases,7,10/2014,Gvt
Liberia,RiverCess County,Confirmed cases,4,10/2014,Gvt
Liberia,Sinoe County,Confirmed cases,14,10/2014,Gvt
Liberia,National,Confirmed cases,2304,10/2014,Gvt
Liberia,Bomi County,Cases,174,10/2014,Gvt
Liberia,Bong County,Cases,268,10/2014,Gvt
Liberia,Gbarpolu County,Cases,12,10/2014,Gvt
Liberia,Grand Bassa,Cases,123,10/2014,Gvt
Liberia,Grand Cape Mount,Cases,59,10/2014,Gvt
Liberia,Grand Gedeh,Cases,4,10/2014,Gvt
Liberia,Grand Kru,Cases,30,10/2014,Gvt
Liberia,Lofa County,Cases,623,10/2014,Gvt
Liberia,Margibi County,Cases,1134,10/2014,Gvt
Liberia,Maryland County,Cases,16,10/2014,Gvt
Liberia,Montserrado County,Cases,3590,10/2014,Gvt
Liberia,Nimba County,Cases,307,10/2014,Gvt
Liberia,River Gee County,Cases,18,10/2014,Gvt
Liberia,RiverCess County,Cases,13,10/2014,Gvt
Liberia,Sinoe County,Cases,27,10/2014,Gvt
Liberia,National,Cases,6398,10/2014,Gvt
Liberia,Bomi County,Deaths,79,10/2014,Gvt
Liberia,Bong County,Deaths,3,10/2014,Gvt
Liberia,Gbarpolu County,Deaths,50,10/2014,Gvt
Liberia,Grand Bassa,Deaths,28,10/2014,Gvt
Liberia,Grand Cape Mount,Deaths,3,10/2014,Gvt
Liberia,Grand Gedeh,Deaths,22,10/2014,Gvt
Liberia,Grand Kru,Deaths,344,10/2014,Gvt
Liberia,Lofa County,Deaths,489,10/2014,Gvt
Liberia,Margibi County,Deaths,11,10/2014,Gvt
Liberia,Maryland County,Deaths,1308,10/2014,Gvt
Liberia,Montserrado County,Deaths,37,10/2014,Gvt
Liberia,Nimba County,Deaths,3,10/2014,Gvt
Liberia,River Gee County,Deaths,8,10/2014,Gvt
Liberia,RiverCess County,Deaths,8,10/2014,Gvt
Liberia,Sinoe County,Deaths,10,10/2014,Gvt
Liberia,National,Deaths,2403,10/2014,Gvt
Liberia,Bomi County,New cases,1,10/2014,Gvt
Liberia,Bong County,New cases,5,10/2014,Gvt
Liberia,Gbarpolu County,New cases,0,10/2014,Gvt
Liberia,Grand Bassa,New cases,2,10/2014,Gvt
Liberia,Grand Cape Mount,New cases,0,10/2014,Gvt
Liberia,Grand Gedeh,New cases,1,10/2014,Gvt
Liberia,Grand Kru,New cases,1,10/2014,Gvt
Liberia,Lofa County,New cases,0,10/2014,Gvt
Liberia,Margibi County,New cases,7,10/2014,Gvt
Liberia,Maryland County,New cases,0,10/2014,Gvt
Liberia,Montserrado County,New cases,51,10/2014,Gvt
Liberia,Nimba County,New cases,0,10/2014,Gvt
Liberia,River Gee County,New cases,0,10/2014,Gvt
Liberia,RiverCess County,New cases,1,10/2014,Gvt
Liberia,Sinoe County,New cases,0,10/2014,Gvt
Liberia,National,New cases,69,10/2014,Gvt
Liberia,Bomi County,Suspected cases,62,10/2014,Gvt
Liberia,Bong County,Suspected cases,160,10/2014,Gvt
Liberia,Gbarpolu County,Suspected cases,6,10/2014,Gvt
Liberia,Grand Bassa,Suspected cases,39,10/2014,Gvt
Liberia,Grand Cape Mount,Suspected cases,25,10/2014,Gvt
Liberia,Grand Gedeh,Suspected cases,2,10/2014,Gvt
Liberia,Grand Kru,Suspected cases,14,10/2014,Gvt
Liberia,Lofa County,Suspected cases,168,10/2014,Gvt
Liberia,Margibi County,Suspected cases,360,10/2014,Gvt
Liberia,Maryland County,Suspected cases,13,10/2014,Gvt
Liberia,Montserrado County,Suspected cases,1493,10/2014,Gvt
Liberia,Nimba County,Suspected cases,81,10/2014,Gvt
Liberia,River Gee County,Suspected cases,7,10/2014,Gvt
Liberia,RiverCess County,Suspected cases,7,10/2014,Gvt
Liberia,Sinoe County,Suspected cases,10,10/2014,Gvt
Liberia,National,Suspected cases,2447,10/2014,Gvt
Liberia,Bomi County,Probable cases,43,10/2014,Gvt
Liberia,Bong County,Probable cases,35,10/2014,Gvt
